task_display,task,strategy,seed,emotion,f1,baseline_f1,delta_vs_text_f1
transition,change_subset,text_plus_vadbert_emoflow,73,sadness,0.6729112539313551,0.6771500139159476,-0.0042387599845925
transition,change_subset,text_plus_vadbert_emoflow,73,disgust,0.6120682994668933,0.6028831144982095,0.0091851849686838
transition,change_subset,text_plus_vadbert_emoflow,73,anger,0.6082973663348895,0.6138917262512769,-0.0055943599163873
transition,change_subset,text_plus_vadbert_emoflow,73,anticipation,0.8479545352036444,0.8485257708755346,-0.0005712356718902
transition,change_subset,text_plus_vadbert_emoflow,105,joy,0.7448219688154526,0.7449840069787729,-0.0001620381633202
transition,change_subset,text_plus_vadbert_emoflow,105,trust,0.6955896452540747,0.6920878185246001,0.0035018267294746
transition,change_subset,text_plus_vadbert_emoflow,105,fear,0.6521822236381013,0.6569410522146676,-0.0047588285765662
transition,change_subset,text_plus_vadbert_emoflow,105,surprise,0.8027872609081981,0.802852585155297,-6.532424709893014e-05
transition,change_subset,text_plus_vadbert_emoflow,105,sadness,0.6769317700240147,0.6766014549050074,0.0003303151190072
transition,change_subset,text_plus_vadbert_emoflow,105,disgust,0.6097954333248451,0.6112745098039216,-0.0014790764790765
transition,change_subset,text_plus_vadbert_emoflow,105,anger,0.6145213399081789,0.616904859126174,-0.002383519217995
transition,change_subset,text_plus_vadbert_emoflow,105,anticipation,0.8476946675087973,0.8494454671994971,-0.0017507996906998
transition,change_subset,text_plus_all_affective,12,joy,0.7424784470119055,0.7438275322172708,-0.0013490852053653
transition,change_subset,text_plus_all_affective,12,trust,0.6909226375263877,0.6897305639508713,0.0011920735755164
transition,change_subset,text_plus_all_affective,12,fear,0.6506592030640053,0.6500248915439869,0.0006343115200183
transition,change_subset,text_plus_all_affective,12,surprise,0.8030083617508291,0.8012666005009689,0.0017417612498602
transition,change_subset,text_plus_all_affective,12,sadness,0.6718986248110015,0.677755891150507,-0.0058572663395055
transition,change_subset,text_plus_all_affective,12,disgust,0.6137190222447771,0.6082712561006935,0.0054477661440835
transition,change_subset,text_plus_all_affective,12,anger,0.6132946001367054,0.6107949646490775,0.0024996354876279
transition,change_subset,text_plus_all_affective,12,anticipation,0.8494454671994971,0.8494454671994971,0.0
transition,change_subset,text_plus_all_affective,24,joy,0.7472291741151234,0.7414251068252685,0.0058040672898548
transition,change_subset,text_plus_all_affective,24,trust,0.6939386679444178,0.6918307145867196,0.0021079533576982
transition,change_subset,text_plus_all_affective,24,fear,0.6577633886415756,0.6431353155714904,0.0146280730700851
transition,change_subset,text_plus_all_affective,24,surprise,0.80239633061874,0.8027675190500678,-0.0003711884313277
transition,change_subset,text_plus_all_affective,24,sadness,0.6734932709186658,0.6734408364627053,5.243445596059271e-05
transition,change_subset,text_plus_all_affective,24,disgust,0.610925492816572,0.6099176223550316,0.0010078704615404
transition,change_subset,text_plus_all_affective,24,anger,0.608953144051559,0.6056019485038274,0.0033511955477315
transition,change_subset,text_plus_all_affective,24,anticipation,0.849290461649003,0.8494454671994971,-0.000155005550494
transition,change_subset,text_plus_all_affective,42,joy,0.7453953212910868,0.7420819817163079,0.0033133395747788
transition,change_subset,text_plus_all_affective,42,trust,0.6919632050351004,0.6914317033067414,0.000531501728359
transition,change_subset,text_plus_all_affective,42,fear,0.6500111865165188,0.6527690040008423,-0.0027578174843234
transition,change_subset,text_plus_all_affective,42,surprise,0.8026930989339817,0.8030083617508291,-0.0003152628168474
transition,change_subset,text_plus_all_affective,42,sadness,0.6801462359173319,0.675617089714006,0.0045291462033258
transition,change_subset,text_plus_all_affective,42,disgust,0.6065631616090331,0.6100032690421706,-0.0034401074331374
transition,change_subset,text_plus_all_affective,42,anger,0.6150077570017147,0.6112618166872175,0.0037459403144972
transition,change_subset,text_plus_all_affective,42,anticipation,0.8493913668418452,0.8494454671994971,-5.410035765185395e-05
transition,change_subset,text_plus_all_affective,73,joy,0.7411801830230357,0.7457690861226025,-0.0045889030995668
transition,change_subset,text_plus_all_affective,73,trust,0.6884483760573384,0.6924650727772257,-0.0040166967198872
transition,change_subset,text_plus_all_affective,73,fear,0.6537166900420758,0.6565567666373299,-0.002840076595254
transition,change_subset,text_plus_all_affective,73,surprise,0.8027542273642794,0.8030083617508291,-0.0002541343865497
transition,change_subset,text_plus_all_affective,73,sadness,0.6757532281205165,0.6771500139159476,-0.0013967857954311
transition,change_subset,text_plus_all_affective,73,disgust,0.6082389627441326,0.6028831144982095,0.005355848245923
transition,change_subset,text_plus_all_affective,73,anger,0.6133527791281802,0.6138917262512769,-0.0005389471230966
transition,change_subset,text_plus_all_affective,73,anticipation,0.8484000541589566,0.8485257708755346,-0.000125716716578
transition,change_subset,text_plus_all_affective,105,joy,0.7465089334715531,0.7449840069787729,0.0015249264927802
transition,change_subset,text_plus_all_affective,105,trust,0.6922239690409965,0.6920878185246001,0.0001361505163963
transition,change_subset,text_plus_all_affective,105,fear,0.654449926315115,0.6569410522146676,-0.0024911258995525
transition,change_subset,text_plus_all_affective,105,surprise,0.8028978733348914,0.802852585155297,4.528817959437159e-05
transition,change_subset,text_plus_all_affective,105,sadness,0.6743662816859157,0.6766014549050074,-0.0022351732190917
transition,change_subset,text_plus_all_affective,105,disgust,0.6098012020342117,0.6112745098039216,-0.0014733077697098
transition,change_subset,text_plus_all_affective,105,anger,0.6159922618088022,0.616904859126174,-0.0009125973173718
transition,change_subset,text_plus_all_affective,105,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_only,12,joy,0.7164384285940887,0.7164384285940887,0.0
forecast-transition,forecast_change_subset,text_only,12,trust,0.67615241140421,0.67615241140421,0.0
forecast-transition,forecast_change_subset,text_only,12,fear,0.617171596216022,0.617171596216022,0.0
forecast-transition,forecast_change_subset,text_only,12,surprise,0.8023027239539455,0.8023027239539455,0.0
forecast-transition,forecast_change_subset,text_only,12,sadness,0.6052399972919911,0.6052399972919911,0.0
forecast-transition,forecast_change_subset,text_only,12,disgust,0.5410220346929208,0.5410220346929208,0.0
forecast-transition,forecast_change_subset,text_only,12,anger,0.5433804128511563,0.5433804128511563,0.0
forecast-transition,forecast_change_subset,text_only,12,anticipation,0.8492338111715274,0.8492338111715274,0.0
forecast-transition,forecast_change_subset,text_only,24,joy,0.7153797733948805,0.7153797733948805,0.0
forecast-transition,forecast_change_subset,text_only,24,trust,0.6796516720770855,0.6796516720770855,0.0
forecast-transition,forecast_change_subset,text_only,24,fear,0.6124246079613993,0.6124246079613993,0.0
forecast-transition,forecast_change_subset,text_only,24,surprise,0.8030083617508291,0.8030083617508291,0.0
forecast-transition,forecast_change_subset,text_only,24,sadness,0.6180267819612082,0.6180267819612082,0.0
forecast-transition,forecast_change_subset,text_only,24,disgust,0.5341414761393279,0.5341414761393279,0.0
forecast-transition,forecast_change_subset,text_only,24,anger,0.5351329892814609,0.5351329892814609,0.0
forecast-transition,forecast_change_subset,text_only,24,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_only,42,joy,0.7176531671858775,0.7176531671858775,0.0
forecast-transition,forecast_change_subset,text_only,42,trust,0.6775130737943056,0.6775130737943056,0.0
forecast-transition,forecast_change_subset,text_only,42,fear,0.6124484393277104,0.6124484393277104,0.0
forecast-transition,forecast_change_subset,text_only,42,surprise,0.8026733968966162,0.8026733968966162,0.0
forecast-transition,forecast_change_subset,text_only,42,sadness,0.6191430719118015,0.6191430719118015,0.0
forecast-transition,forecast_change_subset,text_only,42,disgust,0.5470864795554923,0.5470864795554923,0.0
forecast-transition,forecast_change_subset,text_only,42,anger,0.5548248749106505,0.5548248749106505,0.0
forecast-transition,forecast_change_subset,text_only,42,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_only,73,joy,0.7099071035211659,0.7099071035211659,0.0
forecast-transition,forecast_change_subset,text_only,73,trust,0.6787354198553861,0.6787354198553861,0.0
forecast-transition,forecast_change_subset,text_only,73,fear,0.6161902414982751,0.6161902414982751,0.0
forecast-transition,forecast_change_subset,text_only,73,surprise,0.8030083617508291,0.8030083617508291,0.0
forecast-transition,forecast_change_subset,text_only,73,sadness,0.6184978123480798,0.6184978123480798,0.0
forecast-transition,forecast_change_subset,text_only,73,disgust,0.5469004893964111,0.5469004893964111,0.0
forecast-transition,forecast_change_subset,text_only,73,anger,0.5478910369068541,0.5478910369068541,0.0
forecast-transition,forecast_change_subset,text_only,73,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_only,105,joy,0.7157803904648905,0.7157803904648905,0.0
forecast-transition,forecast_change_subset,text_only,105,trust,0.6797587753208597,0.6797587753208597,0.0
forecast-transition,forecast_change_subset,text_only,105,fear,0.6151437339512745,0.6151437339512745,0.0
forecast-transition,forecast_change_subset,text_only,105,surprise,0.8030083617508291,0.8030083617508291,0.0
forecast-transition,forecast_change_subset,text_only,105,sadness,0.6190889909395557,0.6190889909395557,0.0
forecast-transition,forecast_change_subset,text_only,105,disgust,0.5507689953324661,0.5507689953324661,0.0
forecast-transition,forecast_change_subset,text_only,105,anger,0.5487870619946091,0.5487870619946091,0.0
forecast-transition,forecast_change_subset,text_only,105,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,12,joy,0.7164892235782914,0.7164384285940887,5.079498420268447e-05
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,12,trust,0.6771737394174964,0.67615241140421,0.0010213280132863
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,12,fear,0.6154415848916868,0.617171596216022,-0.0017300113243352
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,12,surprise,0.8030083617508291,0.8023027239539455,0.0007056377968835
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,12,sadness,0.6194186046511628,0.6052399972919911,0.0141786073591717
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,12,disgust,0.5417107397221634,0.5410220346929208,0.0006887050292426
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,12,anger,0.5487022048562658,0.5433804128511563,0.0053217920051094
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,12,anticipation,0.8494454671994971,0.8492338111715274,0.0002116560279696
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,24,joy,0.7156119944509658,0.7153797733948805,0.0002322210560853
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,24,trust,0.6797587753208597,0.6796516720770855,0.0001071032437741
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,24,fear,0.6184187356929037,0.6124246079613993,0.0059941277315044
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,24,surprise,0.8030083617508291,0.8030083617508291,0.0
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,24,sadness,0.6166066774233586,0.6180267819612082,-0.0014201045378495
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,24,disgust,0.5444620025858353,0.5341414761393279,0.0103205264465073
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,24,anger,0.5460501448910168,0.5351329892814609,0.0109171556095558
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,24,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,42,joy,0.7176789248880092,0.7176531671858775,2.575770213175677e-05
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,42,trust,0.6796516720770855,0.6775130737943056,0.0021385982827799
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,42,fear,0.6182780238108933,0.6124484393277104,0.0058295844831828
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,42,surprise,0.8030083617508291,0.8026733968966162,0.0003349648542129
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,42,sadness,0.6202473660100779,0.6191430719118015,0.0011042940982763
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,42,disgust,0.546908776480761,0.5470864795554923,-0.0001777030747313
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,42,anger,0.5494521132773588,0.5548248749106505,-0.0053727616332917
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,42,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,73,joy,0.7046363585150133,0.7099071035211659,-0.0052707450061526
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,73,trust,0.6787283535797364,0.6787354198553861,-7.066275649725284e-06
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,73,fear,0.6153096050706972,0.6161902414982751,-0.0008806364275778
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,73,surprise,0.8029169783096485,0.8030083617508291,-9.1383441180648e-05
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,73,sadness,0.6140114300391704,0.6184978123480798,-0.0044863823089094
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,73,disgust,0.5381487682372638,0.5469004893964111,-0.0087517211591473
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,73,anger,0.5351181356342231,0.5478910369068541,-0.012772901272631
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,73,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,105,joy,0.716161300406377,0.7157803904648905,0.0003809099414865
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,105,trust,0.6698081827253576,0.6797587753208597,-0.0099505925955021
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,105,fear,0.6148640020431618,0.6151437339512745,-0.0002797319081127
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,105,surprise,0.8030083617508291,0.8030083617508291,0.0
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,105,sadness,0.6196876600102407,0.6190889909395557,0.0005986690706849
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,105,disgust,0.5461311831291673,0.5507689953324661,-0.0046378122032988
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,105,anger,0.5519513068385249,0.5487870619946091,0.0031642448439157
forecast-transition,forecast_change_subset,text_plus_vadlex_emoflow,105,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_plus_vadbert_global,12,joy,0.7092726263187118,0.7164384285940887,-0.0071658022753768
forecast-transition,forecast_change_subset,text_plus_vadbert_global,12,trust,0.6794050706610915,0.67615241140421,0.0032526592568814
forecast-transition,forecast_change_subset,text_plus_vadbert_global,12,fear,0.6133246668833279,0.617171596216022,-0.0038469293326941
forecast-transition,forecast_change_subset,text_plus_vadbert_global,12,surprise,0.802226588081205,0.8023027239539455,-7.61358727405792e-05
forecast-transition,forecast_change_subset,text_plus_vadbert_global,12,sadness,0.6161933457272902,0.6052399972919911,0.0109533484352991
forecast-transition,forecast_change_subset,text_plus_vadbert_global,12,disgust,0.5387596899224806,0.5410220346929208,-0.0022623447704401
forecast-transition,forecast_change_subset,text_plus_vadbert_global,12,anger,0.5424593967517402,0.5433804128511563,-0.0009210160994161
forecast-transition,forecast_change_subset,text_plus_vadbert_global,12,anticipation,0.8493421348062329,0.8492338111715274,0.0001083236347054
forecast-transition,forecast_change_subset,text_plus_vadbert_global,24,joy,0.7106781321432459,0.7153797733948805,-0.0047016412516345
forecast-transition,forecast_change_subset,text_plus_vadbert_global,24,trust,0.6796516720770855,0.6796516720770855,0.0
forecast-transition,forecast_change_subset,text_plus_vadbert_global,24,fear,0.6148613593128495,0.6124246079613993,0.0024367513514501
forecast-transition,forecast_change_subset,text_plus_vadbert_global,24,surprise,0.8030083617508291,0.8030083617508291,0.0
forecast-transition,forecast_change_subset,text_plus_vadbert_global,24,sadness,0.6155655996532723,0.6180267819612082,-0.0024611823079359
forecast-transition,forecast_change_subset,text_plus_vadbert_global,24,disgust,0.5443268879970814,0.5341414761393279,0.0101854118577534
forecast-transition,forecast_change_subset,text_plus_vadbert_global,24,anger,0.5469835974423131,0.5351329892814609,0.0118506081608521
forecast-transition,forecast_change_subset,text_plus_vadbert_global,24,anticipation,0.8487251103703036,0.8494454671994971,-0.0007203568291934
forecast-transition,forecast_change_subset,text_plus_vadbert_global,42,joy,0.7169111969111969,0.7176531671858775,-0.0007419702746805
forecast-transition,forecast_change_subset,text_plus_vadbert_global,42,trust,0.679383788254756,0.6775130737943056,0.0018707144604503
forecast-transition,forecast_change_subset,text_plus_vadbert_global,42,fear,0.6118119625933597,0.6124484393277104,-0.0006364767343507
forecast-transition,forecast_change_subset,text_plus_vadbert_global,42,surprise,0.8030083617508291,0.8026733968966162,0.0003349648542129
forecast-transition,forecast_change_subset,text_plus_vadbert_global,42,sadness,0.6180823280686482,0.6191430719118015,-0.0010607438431533
forecast-transition,forecast_change_subset,text_plus_vadbert_global,42,disgust,0.5470133128877117,0.5470864795554923,-7.316666778056646e-05
forecast-transition,forecast_change_subset,text_plus_vadbert_global,42,anger,0.5431041077028991,0.5548248749106505,-0.0117207672077513
forecast-transition,forecast_change_subset,text_plus_vadbert_global,42,anticipation,0.8489895125354459,0.8494454671994971,-0.0004559546640512
forecast-transition,forecast_change_subset,text_plus_vadbert_global,73,joy,0.7142020341871239,0.7099071035211659,0.0042949306659579
forecast-transition,forecast_change_subset,text_plus_vadbert_global,73,trust,0.6772352568167407,0.6787354198553861,-0.0015001630386454
forecast-transition,forecast_change_subset,text_plus_vadbert_global,73,fear,0.6198687801196076,0.6161902414982751,0.0036785386213324
forecast-transition,forecast_change_subset,text_plus_vadbert_global,73,surprise,0.8030083617508291,0.8030083617508291,0.0
forecast-transition,forecast_change_subset,text_plus_vadbert_global,73,sadness,0.6217280518878852,0.6184978123480798,0.0032302395398053
forecast-transition,forecast_change_subset,text_plus_vadbert_global,73,disgust,0.5432533568126788,0.5469004893964111,-0.0036471325837322
forecast-transition,forecast_change_subset,text_plus_vadbert_global,73,anger,0.5484939980852788,0.5478910369068541,0.0006029611784246
forecast-transition,forecast_change_subset,text_plus_vadbert_global,73,anticipation,0.8478789516346933,0.8494454671994971,-0.0015665155648038
forecast-transition,forecast_change_subset,text_plus_vadbert_global,105,joy,0.7179191961482102,0.7157803904648905,0.0021388056833197
forecast-transition,forecast_change_subset,text_plus_vadbert_global,105,trust,0.6732738323386082,0.6797587753208597,-0.0064849429822515
forecast-transition,forecast_change_subset,text_plus_vadbert_global,105,fear,0.6139193227091634,0.6151437339512745,-0.0012244112421111
forecast-transition,forecast_change_subset,text_plus_vadbert_global,105,surprise,0.8002831524303917,0.8030083617508291,-0.0027252093204374
forecast-transition,forecast_change_subset,text_plus_vadbert_global,105,sadness,0.6144265697976129,0.6190889909395557,-0.0046624211419428
forecast-transition,forecast_change_subset,text_plus_vadbert_global,105,disgust,0.5404231357091143,0.5507689953324661,-0.0103458596233518
forecast-transition,forecast_change_subset,text_plus_vadbert_global,105,anger,0.5249801744647106,0.5487870619946091,-0.0238068875298985
forecast-transition,forecast_change_subset,text_plus_vadbert_global,105,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,12,joy,0.7179594396822078,0.7164384285940887,0.001521011088119
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,12,trust,0.6767844693516384,0.67615241140421,0.0006320579474283
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,12,fear,0.6171103103568523,0.617171596216022,-6.128585916975737e-05
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,12,surprise,0.8030083617508291,0.8023027239539455,0.0007056377968835
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,12,sadness,0.6077465726074803,0.6052399972919911,0.0025065753154892
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,12,disgust,0.5421764327108821,0.5410220346929208,0.0011543980179613
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,12,anger,0.5463491158014832,0.5433804128511563,0.0029687029503268
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,12,anticipation,0.8494048955760162,0.8492338111715274,0.0001710844044887
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,24,joy,0.717501290655653,0.7153797733948805,0.0021215172607725
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,24,trust,0.6794392523364486,0.6796516720770855,-0.0002124197406369
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,24,fear,0.615451604876835,0.6124246079613993,0.0030269969154357
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,24,surprise,0.8030083617508291,0.8030083617508291,0.0
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,24,sadness,0.620845921450151,0.6180267819612082,0.0028191394889428
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,24,disgust,0.5435926610723937,0.5341414761393279,0.0094511849330657
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,24,anger,0.5472882968601332,0.5351329892814609,0.0121553075786723
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,24,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,42,joy,0.7165050568241059,0.7176531671858775,-0.0011481103617715
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,42,trust,0.6796226609619053,0.6775130737943056,0.0021095871675996
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,42,fear,0.6168145331643431,0.6124484393277104,0.0043660938366326
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,42,surprise,0.8030083617508291,0.8026733968966162,0.0003349648542129
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,42,sadness,0.619492025989368,0.6191430719118015,0.0003489540775665
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,42,disgust,0.5456835035679306,0.5470864795554923,-0.0014029759875616
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,42,anger,0.5499316005471956,0.5548248749106505,-0.0048932743634548
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,42,anticipation,0.8492633848365073,0.8494454671994971,-0.0001820823629897
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,73,joy,0.7079252003561888,0.7099071035211659,-0.0019819031649771
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,73,trust,0.6791261130668875,0.6787354198553861,0.0003906932115014
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,73,fear,0.6143311323061873,0.6161902414982751,-0.0018591091920877
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,73,surprise,0.8030083617508291,0.8030083617508291,0.0
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,73,sadness,0.6176897051715805,0.6184978123480798,-0.0008081071764992
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,73,disgust,0.5462502781692753,0.5469004893964111,-0.0006502112271358
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,73,anger,0.5393240556660039,0.5478910369068541,-0.0085669812408502
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,73,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,105,joy,0.7168630722703098,0.7157803904648905,0.0010826818054192
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,105,trust,0.6783150337837838,0.6797587753208597,-0.0014437415370759
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,105,fear,0.6185904940295013,0.6151437339512745,0.0034467600782267
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,105,surprise,0.8030083617508291,0.8030083617508291,0.0
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,105,sadness,0.6170226250079219,0.6190889909395557,-0.0020663659316337
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,105,disgust,0.5471198243887669,0.5507689953324661,-0.0036491709436992
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,105,anger,0.5522220664517034,0.5487870619946091,0.0034350044570942
forecast-transition,forecast_change_subset,text_plus_vadbert_emoflow,105,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_plus_all_affective,12,joy,0.7034788037001305,0.7164384285940887,-0.0129596248939581
forecast-transition,forecast_change_subset,text_plus_all_affective,12,trust,0.6763593125067561,0.67615241140421,0.000206901102546
forecast-transition,forecast_change_subset,text_plus_all_affective,12,fear,0.6135857461024499,0.617171596216022,-0.0035858501135721
forecast-transition,forecast_change_subset,text_plus_all_affective,12,surprise,0.8028971962616822,0.8023027239539455,0.0005944723077366
forecast-transition,forecast_change_subset,text_plus_all_affective,12,sadness,0.620497240994482,0.6052399972919911,0.0152572437024909
forecast-transition,forecast_change_subset,text_plus_all_affective,12,disgust,0.5472500759647524,0.5410220346929208,0.0062280412718316
forecast-transition,forecast_change_subset,text_plus_all_affective,12,anger,0.5461425592709862,0.5433804128511563,0.0027621464198298
forecast-transition,forecast_change_subset,text_plus_all_affective,12,anticipation,0.8491439356491259,0.8492338111715274,-8.987552240147245e-05
forecast-transition,forecast_change_subset,text_plus_all_affective,24,joy,0.7164873810508895,0.7153797733948805,0.001107607656009
forecast-transition,forecast_change_subset,text_plus_all_affective,24,trust,0.6796458344120541,0.6796516720770855,-5.837665031482864e-06
forecast-transition,forecast_change_subset,text_plus_all_affective,24,fear,0.6148507150122658,0.6124246079613993,0.0024261070508665
forecast-transition,forecast_change_subset,text_plus_all_affective,24,surprise,0.8029715460449469,0.8030083617508291,-3.681570588220939e-05
forecast-transition,forecast_change_subset,text_plus_all_affective,24,sadness,0.6150186055023485,0.6180267819612082,-0.0030081764588596
forecast-transition,forecast_change_subset,text_plus_all_affective,24,disgust,0.5451898901680561,0.5341414761393279,0.0110484140287281
forecast-transition,forecast_change_subset,text_plus_all_affective,24,anger,0.5438115695133694,0.5351329892814609,0.0086785802319084
forecast-transition,forecast_change_subset,text_plus_all_affective,24,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_plus_all_affective,42,joy,0.7143551785617808,0.7176531671858775,-0.0032979886240966
forecast-transition,forecast_change_subset,text_plus_all_affective,42,trust,0.6789292340312748,0.6775130737943056,0.0014161602369692
forecast-transition,forecast_change_subset,text_plus_all_affective,42,fear,0.6171603053435114,0.6124484393277104,0.0047118660158009
forecast-transition,forecast_change_subset,text_plus_all_affective,42,surprise,0.8030083617508291,0.8026733968966162,0.0003349648542129
forecast-transition,forecast_change_subset,text_plus_all_affective,42,sadness,0.6216108225355329,0.6191430719118015,0.0024677506237313
forecast-transition,forecast_change_subset,text_plus_all_affective,42,disgust,0.5416800256492466,0.5470864795554923,-0.0054064539062457
forecast-transition,forecast_change_subset,text_plus_all_affective,42,anger,0.549281161997925,0.5548248749106505,-0.0055437129127254
forecast-transition,forecast_change_subset,text_plus_all_affective,42,anticipation,0.8494454671994971,0.8494454671994971,0.0
forecast-transition,forecast_change_subset,text_plus_all_affective,73,joy,0.7171764218806603,0.7099071035211659,0.0072693183594944
forecast-transition,forecast_change_subset,text_plus_all_affective,73,trust,0.6790302527973477,0.6787354198553861,0.0002948329419616
forecast-transition,forecast_change_subset,text_plus_all_affective,73,fear,0.6157355952032758,0.6161902414982751,-0.0004546462949992
forecast-transition,forecast_change_subset,text_plus_all_affective,73,surprise,0.8030083617508291,0.8030083617508291,0.0
forecast-transition,forecast_change_subset,text_plus_all_affective,73,sadness,0.6188670301019199,0.6184978123480798,0.0003692177538401
forecast-transition,forecast_change_subset,text_plus_all_affective,73,disgust,0.5386620330147698,0.5469004893964111,-0.0082384563816413
forecast-transition,forecast_change_subset,text_plus_all_affective,73,anger,0.545429012779104,0.5478910369068541,-0.00246202412775
forecast-transition,forecast_change_subset,text_plus_all_affective,73,anticipation,0.8494454671994971,0.8494454671994971,0.0
